trade_id,product_id,counterparty_id,asset_class,currency,direction,notional,quantity,trade_date,settlement_date,settlement_status,exchange
T_00000968,PROD010,CP002,Rates,JPY,SELL,34399395.0,80397,2025-12-28 00:00:00,2026-01-01 00:00:00,PENDING,TSE
T_00000969,PROD006,CP005,Credit,CHF,SELL,39837512.09,51408,2024-10-26 00:00:00,2024-10-30 00:00:00,SETTLED,LSE
T_00000970,PROD002,CP002,Credit,JPY,SELL,16270526.92,86825,2024-10-21 00:00:00,2024-10-25 00:00:00,SETTLED,TSE
T_00000971,PROD007,CP002,Equity,CHF,SELL,42006201.29,64118,2025-12-22 00:00:00,2025-12-26 00:00:00,FAILED,SGX
T_00000972,PROD007,CP004,Credit,JPY,SELL,13081001.04,41631,2025-02-22 00:00:00,2025-02-25 00:00:00,FAILED,NYSE
T_00000973,PROD010,CP002,Commodity,EUR,BUY,15426223.97,53715,2024-08-12 00:00:00,2024-08-13 00:00:00,SETTLED,SGX
T_00000974,PROD007,CP001,Rates,AUD,SELL,47513977.88,2768,2024-05-12 00:00:00,2024-05-13 00:00:00,SETTLED,ASX
T_00000975,PROD004,CP003,FX,JPY,SELL,49260879.62,70216,2024-08-03 00:00:00,2024-08-05 00:00:00,FAILED,XETRA
T_00000976,PROD002,CP005,Credit,CHF,SELL,42274252.62,98976,2024-09-11 00:00:00,2024-09-12 00:00:00,SETTLED,LSE
T_00000977,PROD007,CP004,FX,USD,SELL,1689866.91,98293,2024-01-25 00:00:00,2024-01-27 00:00:00,SETTLED,NYSE
T_00000978,PROD009,CP005,FX,AUD,BUY,1008688.76,97341,2025-12-21 00:00:00,2025-12-25 00:00:00,CANCELLED,LSE
T_00000979,PROD005,CP004,FX,GBP,BUY,25618269.2,3072,2024-11-15 00:00:00,2024-11-19 00:00:00,FAILED,ASX
T_00000980,PROD005,CP004,Rates,CHF,BUY,11113425.61,53259,2025-01-20 00:00:00,2025-01-21 00:00:00,CANCELLED,NYSE
T_00000981,PROD010,CP001,Credit,EUR,BUY,35729222.1,59280,2025-02-07 00:00:00,2025-02-12 00:00:00,CANCELLED,TSE
T_00000982,PROD002,CP005,FX,USD,BUY,7189419.21,82565,2024-04-21 00:00:00,2024-04-24 00:00:00,CANCELLED,SGX
T_00000983,PROD004,CP001,Credit,AUD,SELL,26170760.05,74271,2024-05-24 00:00:00,2024-05-28 00:00:00,CANCELLED,TSE
T_00000984,PROD004,CP005,Credit,GBP,SELL,29936905.79,731,2024-06-03 00:00:00,2024-06-08 00:00:00,FAILED,ASX
T_00000985,PROD002,CP001,Credit,CAD,BUY,27740807.43,96952,2025-04-17 00:00:00,2025-04-22 00:00:00,CANCELLED,LSE
T_00000986,PROD002,CP001,Credit,AUD,SELL,8310682.48,57358,2024-06-14 00:00:00,2024-06-15 00:00:00,PENDING,ASX
T_00000987,PROD002,CP004,Rates,GBP,SELL,20907949.02,1214,2025-05-13 00:00:00,2025-05-18 00:00:00,FAILED,SGX
T_00000988,PROD010,CP003,Commodity,EUR,SELL,14510548.82,89788,2025-07-31 00:00:00,2025-08-02 00:00:00,CANCELLED,XETRA
T_00000989,PROD008,CP001,Rates,AUD,SELL,8212746.31,93728,2024-12-04 00:00:00,2024-12-06 00:00:00,PENDING,LSE
T_00000990,PROD008,CP003,Equity,CHF,BUY,9964182.65,12301,2024-01-06 00:00:00,2024-01-08 00:00:00,CANCELLED,SGX
T_00000991,PROD005,CP003,Credit,EUR,SELL,17248527.33,1852,2024-12-24 00:00:00,2024-12-26 00:00:00,FAILED,SGX
T_00000992,PROD004,CP003,FX,USD,SELL,3874728.82,19979,2024-09-17 00:00:00,2024-09-19 00:00:00,SETTLED,LSE
T_00000993,PROD005,CP005,Credit,CHF,BUY,16508679.34,77617,2025-08-24 00:00:00,2025-08-28 00:00:00,PENDING,NYSE
T_00000994,PROD001,CP003,Equity,JPY,BUY,7325436.27,21604,2024-08-09 00:00:00,2024-08-14 00:00:00,PENDING,SGX
T_00000995,PROD004,CP005,Credit,USD,SELL,15128613.52,99616,2025-03-11 00:00:00,2025-03-14 00:00:00,CANCELLED,ASX
T_00000996,PROD004,CP002,Rates,AUD,BUY,26534744.68,79349,2024-11-15 00:00:00,2024-11-18 00:00:00,CANCELLED,SGX
T_00000997,PROD006,CP002,Equity,CAD,SELL,27895696.33,57071,2025-12-12 00:00:00,2025-12-13 00:00:00,CANCELLED,ASX
T_00000998,PROD006,CP002,Equity,JPY,BUY,43814865.52,25033,2025-03-10 00:00:00,2025-03-15 00:00:00,CANCELLED,TSE
T_00000999,PROD009,CP001,Commodity,GBP,SELL,4706330.09,48349,2024-01-06 00:00:00,2024-01-09 00:00:00,SETTLED,ASX
T_00001000,PROD001,CP004,Commodity,CHF,SELL,13709417.36,7501,2025-05-05 00:00:00,2025-05-08 00:00:00,CANCELLED,LSE
